Nordwandschacht
SURVEY NAME: NWS1A
SURVEY DATE: 08 13 2023   COMMENT: Oberer Teil der Tiefenbronner Halle
SURVEY TEAM:
Peter Jeutter, Robin Jeutter, Tanguy Racine
DECLINATION:    0.00  FORMAT: DMMDLRUDLDAN  CORRECTIONS:  0.00 0.00 0.00

        FROM           TO   LENGTH  BEARING      INC     LEFT       UP     DOWN    RIGHT   FLAGS  COMMENTS

    nws.1.5.1     nws.1.5.2    30.28   238.73     -7.2     0.00     0.00     0.00     0.00  #|L#
    nws.1.5.2     nws.1.5.3    38.02   272.83    -21.1     0.00     0.00     0.00     0.00  #|L#
      nws.1.0     nws.1.0.1    46.23   137.13     -5.2     0.00     0.00     0.00     0.00  #|L#
    nws.1.0.1     nws.1.0.2    43.60   154.73    -14.2     0.00     0.00     0.00     0.00  #|L#
    nws.1.0.2     nws.1.0.3    34.81   186.93    -26.3     0.00     0.00     0.00     0.00  #|L#
    nws.1.0.3     nws.1.0.4    18.37   119.13    -20.8     0.00     0.00     0.00     0.00   
    nws.1.0.4     nws.1.0.5    25.13   213.13    -48.6     0.00     0.00     0.00     0.00   
    nws.1.0.5     nws.1.0.6    22.87   108.93    -27.1     0.00     0.00     0.00     0.00   
    nws.1.0.6     nws.1.0.7    16.08    52.03     -5.7     0.00     0.00     0.00     0.00   
    nws.1.0.5     nws.1.0.8    15.45   227.13    -24.4     0.00     0.00     0.00     0.00   
    nws.1.0.8     nws.1.0.9    33.96   124.23    -31.8     0.00     0.00     0.00     0.00   
    nws.1.0.9    nws.1.0.10    30.38     7.53     20.7     0.00     0.00     0.00     0.00  #|L#
    nws.1.0.9    nws.1.0.11    39.96   203.23    -12.9     0.00     0.00     0.00     0.00   
   nws.1.0.11    nws.1.0.12    23.85    84.33    -41.8     0.00     0.00     0.00     0.00   
    nws.1.0.8    nws.1.0.13    27.10   242.73     -6.7     0.00     0.00     0.00     0.00  #|L#
   nws.1.0.13    nws.1.0.14    30.77   239.63    -22.4     0.00     0.00     0.00     0.00  #|L#
   nws.1.0.14    nws.1.0.15    41.04   230.83    -35.9     0.00     0.00     0.00     0.00  #|L#
   nws.1.0.15    nws.1.0.16    32.51   170.63    -24.5     0.00     0.00     0.00     0.00  #|L#
   nws.1.0.15      nws.1.10    70.87   353.03      9.0     0.00     0.00     0.00     0.00   
     nws.1.10       nws.1.9    74.54     8.23     26.2     0.00     0.00     0.00     0.00   
      nws.1.9       nws.1.8    52.30    61.13     36.6     0.00     0.00     0.00     0.00   

Nordwandschacht
SURVEY NAME: NWS1B
SURVEY DATE: 08 14 2023   COMMENT: Unterer Teil der Tiefenbronner Halle
SURVEY TEAM:
Peter Jeutter, Robin Jeutter, Tanguy Racine
DECLINATION:    0.00  FORMAT: DMMDLRUDLDAN  CORRECTIONS:  0.00 0.00 0.00

        FROM           TO   LENGTH  BEARING      INC     LEFT       UP     DOWN    RIGHT   FLAGS  COMMENTS

   nws.1.15.3    nws.1.0.15    44.13    63.83     23.2     0.00     0.00     0.00     0.00   
     nws.1.10      nws.1.11    54.00   271.13    -22.6     0.00     0.00     0.00     0.00  #|L#
     nws.1.11      nws.1.12    82.84   270.33    -40.9     0.00     0.00     0.00     0.00  #|L#
     nws.1.12    nws.1.12.1    34.88   351.03     -8.3     0.00     0.00     0.00     0.00  #|L#
     nws.1.12      nws.1.13    58.33   261.83    -28.8     0.00     0.00     0.00     0.00  #|L#
     nws.1.13      nws.1.14    53.67   137.43     15.2     0.00     0.00     0.00     0.00  #|L#
     nws.1.14      nws.1.15   149.74   183.33     36.9     0.00     0.00     0.00     0.00  #|L#
     nws.1.15    nws.1.15.1    80.87    87.13      5.7     0.00     0.00     0.00     0.00   
     nws.1.15      nws.1.16    34.19   306.73     -8.9     0.00     0.00     0.00     0.00   
     nws.1.16      nws.1.17    90.42   220.03    -19.8     0.00     0.00     0.00     0.00   
     nws.1.59      nws.1.17    17.88   335.83     -7.7     0.00     0.00     0.00     0.00  #|L#
     nws.1.16    nws.1.16.1    72.77   293.73     -6.8     0.00     0.00     0.00     0.00  #|L#
   nws.1.16.1    nws.1.16.2    55.28     1.23      7.8     0.00     0.00     0.00     0.00  #|L#
     nws.1.17      nws.1.18    31.89   303.43      3.2     0.00     0.00     0.00     0.00   
     nws.1.18      nws.1.19    39.80   263.93    -18.5     0.00     0.00     0.00     0.00   
     nws.1.19      nws.1.20    60.83   307.43     -6.7     0.00     0.00     0.00     0.00   
     nws.1.20    nws.1.20.1    48.49   344.83      1.1     0.00     0.00     0.00     0.00  #|L#
     nws.1.20      nws.1.21    58.63   284.83    -22.9     0.00     0.00     0.00     0.00   
     nws.1.21      nws.1.22    57.38   212.93    -30.3     0.00     0.00     0.00     0.00   
     nws.1.22      nws.1.23    72.08   254.93    -18.2     0.00     0.00     0.00     0.00   
     nws.1.23    nws.1.23.1    29.63   250.63    -17.2     0.00     0.00     0.00     0.00   
   nws.1.23.1    nws.1.23.2    14.21   350.03    -25.7     0.00     0.00     0.00     0.00   
   nws.1.23.2    nws.1.23.3    16.17   307.53    -25.2     0.00     0.00     0.00     0.00   
   nws.1.23.3    nws.1.23.4    11.06   288.53    -35.2     0.00     0.00     0.00     0.00   
   nws.1.23.2    nws.1.23.5    30.68   215.03    -13.7     0.00     0.00     0.00     0.00   
   nws.1.23.5      nws.1.24    36.12   245.83    -28.4     0.00     0.00     0.00     0.00   
     nws.1.24      nws.1.25    32.28   235.63    -26.4     0.00     0.00     0.00     0.00   
     nws.1.25    nws.1.25.1    36.19   317.23    -13.6     0.00     0.00     0.00     0.00  #|L#
     nws.1.25      nws.1.26    71.49   237.53     -0.6     0.00     0.00     0.00     0.00   
     nws.1.26      nws.1.27    26.08   229.73    -13.6     0.00     0.00     0.00     0.00   
     nws.1.27      nws.1.28    65.09   225.23    -29.8     0.00     0.00     0.00     0.00   
     nws.1.28      nws.1.29    30.87   226.73    -27.9     0.00     0.00     0.00     0.00   
     nws.1.29      nws.1.30    19.55   207.73    -69.0     0.00     0.00     0.00     0.00   
     nws.1.26      nws.1.31    56.66   118.63    -15.5     0.00     0.00     0.00     0.00   
     nws.1.31      nws.1.32    40.06   115.43    -24.4     0.00     0.00     0.00     0.00   
     nws.1.32      nws.1.33    27.49   124.73    -31.2     0.00     0.00     0.00     0.00   
     nws.1.33      nws.1.34    22.93   143.23    -42.2     0.00     0.00     0.00     0.00   
     nws.1.34      nws.1.35    10.17   215.33    -23.4     0.00     0.00     0.00     0.00   
     nws.1.35      nws.1.36    20.44   173.93    -50.9     0.00     0.00     0.00     0.00   
     nws.1.42      nws.1.36    17.16     2.03     52.0     0.00     0.00     0.00     0.00   
     nws.1.36      nws.1.37    11.88   274.13      5.2     0.00     0.00     0.00     0.00   
     nws.1.37      nws.1.38    15.35   304.63    -15.1     0.00     0.00     0.00     0.00   
     nws.1.38      nws.1.39    16.96   166.43    -31.2     0.00     0.00     0.00     0.00   
     nws.1.39      nws.1.40     6.79    86.13     28.4     0.00     0.00     0.00     0.00   
     nws.1.39      nws.1.41    10.14    97.33    -25.5     0.00     0.00     0.00     0.00   
     nws.1.41      nws.1.42    13.65   105.33     11.9     0.00     0.00     0.00     0.00   
     nws.1.42      nws.1.43    30.12   159.03    -51.8     0.00     0.00     0.00     0.00   
     nws.1.34      nws.1.45    53.61   118.63     -2.8     0.00     0.00     0.00     0.00   
     nws.1.45      nws.1.46    11.32    85.03     13.4     0.00     0.00     0.00     0.00   
     nws.1.46      nws.1.47    25.33    90.83     12.6     0.00     0.00     0.00     0.00   
     nws.1.47      nws.1.48    39.17   108.53    -17.2     0.00     0.00     0.00     0.00   
     nws.1.48      nws.1.49    23.49    34.73     41.7     0.00     0.00     0.00     0.00  #|L#
     nws.1.49      nws.1.50    36.45   283.43      9.7     0.00     0.00     0.00     0.00  #|L#
     nws.1.50      nws.1.51    52.59   309.53     11.5     0.00     0.00     0.00     0.00  #|L#
     nws.1.51      nws.1.52    42.09   313.93     28.3     0.00     0.00     0.00     0.00  #|L#
     nws.1.52      nws.1.53    48.29    59.13     21.3     0.00     0.00     0.00     0.00  #|L#
     nws.1.53      nws.1.54    33.63   103.23      6.1     0.00     0.00     0.00     0.00  #|L#
     nws.1.54      nws.1.55    58.20    87.63     31.2     0.00     0.00     0.00     0.00  #|L#
     nws.1.55      nws.1.56    98.06    84.73     33.6     0.00     0.00     0.00     0.00  #|L#
     nws.1.56    nws.1.56.1    27.72   129.03     15.5     0.00     0.00     0.00     0.00  #|L#
     nws.1.56      nws.1.57    71.13    84.53     13.5     0.00     0.00     0.00     0.00  #|L#
     nws.1.57      nws.1.58    65.85    42.73     36.9     0.00     0.00     0.00     0.00  #|L#
     nws.1.58      nws.1.59    28.12   339.43     13.2     0.00     0.00     0.00     0.00  #|L#
     nws.1.15    nws.1.15.4    34.51   151.53      2.3     0.00     0.00     0.00     0.00  #|L#
   nws.1.15.4    nws.1.15.5    55.28   127.13     -0.6     0.00     0.00     0.00     0.00  #|L#
   nws.1.15.1    nws.1.15.2    24.97    76.23    -29.4     0.00     0.00     0.00     0.00   
   nws.1.15.2    nws.1.15.3    73.20    14.03    -17.6     0.00     0.00     0.00     0.00   

Nordwandschacht
SURVEY NAME: NWS2
SURVEY DATE: 08 18 2023   COMMENT: Zugzwang Gang
SURVEY TEAM:
Tanguy Racine, Andreas Glitzner, Rebecca Lawson
DECLINATION:    0.00  FORMAT: DMMDLRUDLDAN  CORRECTIONS:  0.00 0.00 0.00

        FROM           TO   LENGTH  BEARING      INC     LEFT       UP     DOWN    RIGHT   FLAGS  COMMENTS

   nws.1.2.12       nws.2.1    16.99     0.23     -3.9     0.00     0.00     0.00     0.00   
      nws.2.3       nws.2.1    16.99   144.93    -41.4     0.00     0.00     0.00     0.00   
      nws.2.1       nws.2.2    17.78   305.23    -56.0     0.00     0.00     0.00     0.00   
      nws.2.1       nws.2.4    11.68    71.73      9.7     0.00     0.00     0.00     0.00   
      nws.2.4       nws.2.5    30.64   102.23    -35.9     0.00     0.00     0.00     0.00   
      nws.2.5       nws.2.6     6.56   237.13    -33.2     0.00     0.00     0.00     0.00   
      nws.2.6       nws.2.7    10.50   340.53    -21.0     0.00     0.00     0.00     0.00   
      nws.2.7       nws.2.8     9.81   333.23     -9.6     0.00     0.00     0.00     0.00   
      nws.2.8       nws.2.9    18.54   342.73    -12.6     0.00     0.00     0.00     0.00   
      nws.2.9      nws.2.10     8.33   312.33    -43.5     0.00     0.00     0.00     0.00   
     nws.2.10      nws.2.11    38.32   238.13    -77.6     0.00     0.00     0.00     0.00   
     nws.2.11      nws.2.12    68.21   135.13    -73.6     0.00     0.00     0.00     0.00   
     nws.2.12      nws.2.13    25.20   178.93     -0.4     0.00     0.00     0.00     0.00   
     nws.2.13      nws.2.14    41.80   197.63     -0.1     0.00     0.00     0.00     0.00   
     nws.2.13      nws.2.15    48.43    89.73      2.4     0.00     0.00     0.00     0.00   
     nws.2.15      nws.2.16    39.57   339.33      7.3     0.00     0.00     0.00     0.00  #|L#
     nws.2.16      nws.2.17    11.52   263.73     23.2     0.00     0.00     0.00     0.00   
     nws.2.15      nws.2.18    50.82    98.63     12.0     0.00     0.00     0.00     0.00   
     nws.2.18      nws.2.19    43.86    56.83     10.1     0.00     0.00     0.00     0.00   
     nws.2.19      nws.2.20    36.75   118.63     33.3     0.00     0.00     0.00     0.00   
     nws.2.19      nws.2.21    45.77     4.63     -7.9     0.00     0.00     0.00     0.00   
     nws.2.21      nws.2.22    54.72    38.33      3.4     0.00     0.00     0.00     0.00   
     nws.2.22      nws.2.23    33.63    41.43      6.2     0.00     0.00     0.00     0.00   
     nws.2.22      nws.2.24    49.21   317.33     -6.3     0.00     0.00     0.00     0.00  #|L#
     nws.2.18      nws.2.25    54.13   167.93     27.3     0.00     0.00     0.00     0.00   
     nws.2.25      nws.2.26    32.28   232.63     23.1     0.00     0.00     0.00     0.00   
     nws.2.26      nws.2.27    27.36   128.43      7.5     0.00     0.00     0.00     0.00   
     nws.2.27      nws.2.28    16.57   129.73     -6.1     0.00     0.00     0.00     0.00   
     nws.2.28      nws.2.29    34.51   143.93     -6.0     0.00     0.00     0.00     0.00   
     nws.2.29      nws.2.30    30.51   209.83     22.6     0.00     0.00     0.00     0.00   
     nws.2.30      nws.2.31    23.26   191.23     30.1     0.00     0.00     0.00     0.00   
     nws.2.31      nws.2.32    11.75   125.53     25.6     0.00     0.00     0.00     0.00   
     nws.2.32      nws.2.33    16.01   120.53     47.1     0.00     0.00     0.00     0.00   
     nws.2.33      nws.2.34    10.27   162.43     42.3     0.00     0.00     0.00     0.00   
     nws.2.34      nws.2.35     7.22   304.23     31.0     0.00     0.00     0.00     0.00   
     nws.2.35      nws.2.36    10.37   322.63     24.6     0.00     0.00     0.00     0.00   
     nws.2.36      nws.2.37    17.91   251.83     -7.9     0.00     0.00     0.00     0.00   
     nws.2.35      nws.2.38    21.52   134.13     40.2     0.00     0.00     0.00     0.00   
     nws.2.38      nws.2.39     9.81   149.03     33.5     0.00     0.00     0.00     0.00   
     nws.2.31      nws.2.40    28.31   326.53     50.7     0.00     0.00     0.00     0.00   
     nws.2.40      nws.2.41    12.14   320.13     48.7     0.00     0.00     0.00     0.00   
     nws.2.41      nws.2.42     5.61   272.73     53.6     0.00     0.00     0.00     0.00   
     nws.2.42      nws.2.43    17.85   170.13     30.0     0.00     0.00     0.00     0.00   
     nws.2.43      nws.2.44    10.20   312.63     21.4     0.00     0.00     0.00     0.00   
     nws.2.45      nws.2.44     7.45   252.73    -63.7     0.00     0.00     0.00     0.00   
     nws.2.45      nws.2.46    15.03   317.73     45.8     0.00     0.00     0.00     0.00   
     nws.2.46      nws.2.47    15.55    22.73     26.0     0.00     0.00     0.00     0.00   

Nordwandschacht
SURVEY NAME: NWS3
SURVEY DATE: 08 15 2023   COMMENT: Eingangschächte der Nordwandschacht
SURVEY TEAM:
Peter Jeutter, Robin Jeutter, Tanguy Racine
DECLINATION:    0.00  FORMAT: DMMDLRUDLDAN  CORRECTIONS:  0.00 0.00 0.00

        FROM           TO   LENGTH  BEARING      INC     LEFT       UP     DOWN    RIGHT   FLAGS  COMMENTS

      nws.3.1       nws.1.0  148.49   242.53    -85.6     0.00     0.00     0.00     0.00   
      nws.3.1       nws.3.2    12.37    36.33     62.5     0.00     0.00     0.00     0.00   
      nws.3.2       nws.3.3    27.89   314.33     43.6     0.00     0.00     0.00     0.00   
      nws.3.3       nws.3.4    31.30    24.93     85.2     0.00     0.00     0.00     0.00   
      nws.3.4       nws.3.5    39.86   297.83     59.9     0.00     0.00     0.00     0.00   
      nws.3.5       nws.3.6    48.33   256.93     55.0     0.00     0.00     0.00     0.00   
      nws.3.6       nws.3.7    54.04   322.83     83.2     0.00     0.00     0.00     0.00   
      nws.3.7       nws.3.8    48.06   354.23     75.8     0.00     0.00     0.00     0.00   
      nws.3.8       nws.3.9    53.35    31.33     83.6     0.00     0.00     0.00     0.00   
     nws.3.10       nws.3.9    35.73   183.53    -58.0     0.00     0.00     0.00     0.00   

Nordwandschacht
SURVEY NAME: NWS4A
SURVEY DATE: 08 12 2024   COMMENT: Aglarond
SURVEY TEAM:
Peter Jeutter, Robin Jeutter, Tanguy Racine, Marcel Jeutter
DECLINATION:    0.00  FORMAT: DMMDLRUDLDAN  CORRECTIONS:  0.00 0.00 0.00

        FROM           TO   LENGTH  BEARING      INC     LEFT       UP     DOWN    RIGHT   FLAGS  COMMENTS

      nws.4.3       nws.4.4    22.57   222.87     13.5     0.00     0.00     0.00     0.00   
      nws.4.4       nws.4.5    37.60   185.87     31.3     0.00     0.00     0.00     0.00   
      nws.4.5       nws.4.6    24.48   216.57      6.6     0.00     0.00     0.00     0.00   
      nws.4.6       nws.4.7    12.30   189.77    -46.3     0.00     0.00     0.00     0.00   
      nws.4.7       nws.4.8    28.48   289.77    -84.7     0.00     0.00     0.00     0.00   
      nws.4.8       nws.4.9    33.43   344.47    -73.6     0.00     0.00     0.00     0.00   
      nws.4.9      nws.4.10    24.80   203.37     21.8     0.00     0.00     0.00     0.00   
     nws.4.10      nws.4.11    25.33   147.87     56.4     0.00     0.00     0.00     0.00   
     nws.4.11      nws.4.12    35.27   196.97     17.0     0.00     0.00     0.00     0.00   
     nws.4.12      nws.4.13    39.57   186.77     24.5     0.00     0.00     0.00     0.00   
     nws.4.13      nws.4.14    11.09   151.67      0.8     0.00     0.00     0.00     0.00   
     nws.4.14      nws.4.15     8.99    91.77     22.5     0.00     0.00     0.00     0.00   
     nws.4.15      nws.4.16    16.50   186.77     -5.9     0.00     0.00     0.00     0.00   
     nws.4.16      nws.4.17    12.86   242.07    -17.7     0.00     0.00     0.00     0.00   
      nws.4.3       nws.4.2    43.54    71.37     77.0     0.00     0.00     0.00     0.00   
      nws.4.2       nws.4.1     7.64    91.17     12.6     0.00     0.00     0.00     0.00   
      nws.4.1      nws.1.40    28.48    23.57    -21.3     0.00     0.00     0.00     0.00   

Nordwandschacht
SURVEY NAME: NWS4B
SURVEY DATE: 08 13 2024   COMMENT: Vesuv-Dom
SURVEY TEAM:
Peter Jeutter, Robin Jeutter, Tanguy Racine, Marcel Jeutter
DECLINATION:    0.00  FORMAT: DMMDLRUDLDAN  CORRECTIONS:  0.00 0.00 0.00

        FROM           TO   LENGTH  BEARING      INC     LEFT       UP     DOWN    RIGHT   FLAGS  COMMENTS

     nws.4.23      nws.4.15     5.84   225.97    -20.5     0.00     0.00     0.00     0.00   
      nws.4.9      nws.4.18    32.05    13.37    -27.2     0.00     0.00     0.00     0.00   
     nws.4.18     nws.4.18a    20.31    26.67    -24.5     0.00     0.00     0.00     0.00   
     nws.4.18      nws.4.19    24.44    36.47     11.9     0.00     0.00     0.00     0.00   
     nws.4.12      nws.4.20    15.35   156.57     30.5     0.00     0.00     0.00     0.00   
     nws.4.20      nws.4.21    11.61   136.07     -4.5     0.00     0.00     0.00     0.00   
     nws.4.21      nws.4.22     9.97    96.57     25.2     0.00     0.00     0.00     0.00   
     nws.4.22      nws.4.23    24.57   206.27     26.1     0.00     0.00     0.00     0.00   
      nws.4.6      nws.4.24    36.88   191.87     19.7     0.00     0.00     0.00     0.00   
     nws.4.24      nws.4.25    11.55   208.77     39.1     0.00     0.00     0.00     0.00   
     nws.4.25      nws.4.26    14.70   178.87      5.6     0.00     0.00     0.00     0.00   
     nws.4.26      nws.4.27    10.83    49.77    -14.4     0.00     0.00     0.00     0.00   
     nws.4.27      nws.4.28    11.94   121.57    -15.3     0.00     0.00     0.00     0.00   
     nws.4.28      nws.4.31    18.47   146.27      1.9     0.00     0.00     0.00     0.00   
     nws.4.28      nws.4.29     8.89    81.27    -30.1     0.00     0.00     0.00     0.00   
     nws.4.29      nws.4.30    21.00    20.67    -22.2     0.00     0.00     0.00     0.00   
     nws.4.31      nws.4.32    21.23   161.77     15.3     0.00     0.00     0.00     0.00   
     nws.4.32      nws.4.33    33.63   209.37     19.8     0.00     0.00     0.00     0.00   
     nws.4.33      nws.4.34     6.86   119.27     21.0     0.00     0.00     0.00     0.00   
     nws.4.34      nws.4.35    12.53   195.37     32.6     0.00     0.00     0.00     0.00   
     nws.4.35      nws.4.36    38.12   239.87    -16.2     0.00     0.00     0.00     0.00   
     nws.4.36      nws.4.37    29.40   173.37     19.4     0.00     0.00     0.00     0.00   
     nws.4.37      nws.4.38    21.78   211.37     23.7     0.00     0.00     0.00     0.00   
     nws.4.38      nws.4.39    23.26   166.17     42.3     0.00     0.00     0.00     0.00   
     nws.4.39      nws.4.40    24.67   198.57     37.5     0.00     0.00     0.00     0.00   
     nws.4.40      nws.4.41    14.44   201.17      8.0     0.00     0.00     0.00     0.00   
     nws.4.41      nws.4.42    30.18   260.17     -0.4     0.00     0.00     0.00     0.00   
     nws.4.42      nws.4.43    37.14   325.67      3.7     0.00     0.00     0.00     0.00   
     nws.4.42      nws.4.44    43.18   179.57    -11.8     0.00     0.00     0.00     0.00   
     nws.4.44      nws.4.45    21.59   162.17    -32.6     0.00     0.00     0.00     0.00   
     nws.4.45      nws.4.46    22.28   157.67    -29.8     0.00     0.00     0.00     0.00   
     nws.4.46      nws.4.47    48.36   213.87    -12.0     0.00     0.00     0.00     0.00   
     nws.4.47      nws.4.48     7.91   238.77    -17.9     0.00     0.00     0.00     0.00   
     nws.4.48      nws.4.49    20.90   195.87    -19.4     0.00     0.00     0.00     0.00   
     nws.4.49      nws.4.50     7.35   202.67     -3.5     0.00     0.00     0.00     0.00   
     nws.4.50      nws.4.51    14.93   199.27     18.2     0.00     0.00     0.00     0.00   
     nws.4.51      nws.4.52    25.98   190.67     15.4     0.00     0.00     0.00     0.00   
     nws.4.52      nws.4.53    15.52   193.07     -0.7     0.00     0.00     0.00     0.00   
     nws.4.53      nws.4.54    26.25   200.57      3.4     0.00     0.00     0.00     0.00   
     nws.4.54      nws.4.55    41.08   199.47     10.5     0.00     0.00     0.00     0.00   
     nws.4.55      nws.4.56    22.21   188.07    -16.0     0.00     0.00     0.00     0.00   
     nws.4.56      nws.4.57    22.08   211.57      3.0     0.00     0.00     0.00     0.00   
     nws.4.57      nws.4.58    11.75   228.27    -19.4     0.00     0.00     0.00     0.00   
     nws.4.58      nws.4.59     9.12   182.47    -18.3     0.00     0.00     0.00     0.00   

Nordwandschacht
SURVEY NAME: NWS5
SURVEY DATE: 08 14 2024   COMMENT: Shawshank-Redemption-Schluf
SURVEY TEAM:
Peter Jeutter, Robin Jeutter, Tanguy Racine, Marcel Jeutter
DECLINATION:    0.00  FORMAT: DMMDLRUDLDAN  CORRECTIONS:  0.00 0.00 0.00

        FROM           TO   LENGTH  BEARING      INC     LEFT       UP     DOWN    RIGHT   FLAGS  COMMENTS

     nws.2.12       nws.5.1    23.36    17.97     12.8     0.00     0.00     0.00     0.00   
      nws.5.1       nws.5.2    25.00    54.27     31.7     0.00     0.00     0.00     0.00   
      nws.5.2       nws.5.3    27.20   308.77     32.6     0.00     0.00     0.00     0.00   
      nws.5.3       nws.5.4     8.20   292.87      3.7     0.00     0.00     0.00     0.00   
      nws.5.4       nws.5.5     9.22   311.17     15.4     0.00     0.00     0.00     0.00   
      nws.5.5       nws.5.6     7.58   316.47     15.3     0.00     0.00     0.00     0.00   
      nws.5.6       nws.5.7     5.05   294.57     -8.3     0.00     0.00     0.00     0.00   
      nws.5.7       nws.5.8    20.14   312.57     -1.2     0.00     0.00     0.00     0.00   
      nws.5.8       nws.5.9    13.02   323.57     -8.2     0.00     0.00     0.00     0.00   
      nws.5.9      nws.5.10     8.01   121.87    -24.0     0.00     0.00     0.00     0.00  #|L#
      nws.5.9      nws.5.11     7.09   324.07     25.3     0.00     0.00     0.00     0.00   
     nws.5.11      nws.5.12     8.30   269.27     16.1     0.00     0.00     0.00     0.00   
     nws.5.12      nws.5.13    10.30   324.27      1.1     0.00     0.00     0.00     0.00   
     nws.5.13      nws.5.14    16.34   303.77     -5.0     0.00     0.00     0.00     0.00   
     nws.5.14      nws.5.15    21.59   313.67      1.5     0.00     0.00     0.00     0.00   
     nws.5.15      nws.5.16    10.66     6.57    -30.7     0.00     0.00     0.00     0.00   
     nws.5.16      nws.5.17    10.40   340.67    -15.2     0.00     0.00     0.00     0.00   
     nws.5.17      nws.5.18     3.94   103.27    -17.1     0.00     0.00     0.00     0.00   
     nws.5.18      nws.5.19    15.45    31.67    -25.8     0.00     0.00     0.00     0.00   
     nws.5.19      nws.5.20     8.86    32.27    -24.3     0.00     0.00     0.00     0.00   
     nws.5.20      nws.5.21     5.31    15.77    -21.9     0.00     0.00     0.00     0.00   
     nws.5.21      nws.5.22    12.93    28.17    -19.1     0.00     0.00     0.00     0.00   
     nws.5.22      nws.5.23    10.37    25.27    -18.9     0.00     0.00     0.00     0.00   
     nws.5.23     nws.5.24a     5.64   347.27     -9.2     0.00     0.00     0.00     0.00   
     nws.5.23      nws.5.24     8.20   348.77     -7.1     0.00     0.00     0.00     0.00   
     nws.5.24      nws.5.25     6.56    80.47    -12.5     0.00     0.00     0.00     0.00   
     nws.5.25      nws.5.26     6.66    77.57    -19.2     0.00     0.00     0.00     0.00   
     nws.5.26      nws.5.27     6.04    40.37    -16.0     0.00     0.00     0.00     0.00   
      nws.5.0      nws.5.28    25.23   315.77     21.1     0.00     0.00     0.00     0.00   
     nws.5.28      nws.5.29    12.50   235.17     18.1     0.00     0.00     0.00     0.00   
     nws.5.29      nws.5.30     9.68   252.07    -27.3     0.00     0.00     0.00     0.00   
     nws.5.30      nws.5.31    35.63   267.67    -81.5     0.00     0.00     0.00     0.00   
     nws.5.31      nws.5.32    16.70    37.27     -1.6     0.00     0.00     0.00     0.00   
     nws.5.32      nws.5.33    16.80    29.37    -48.7     0.00     0.00     0.00     0.00   
     nws.5.33      nws.5.34     9.74   250.27    -29.3     0.00     0.00     0.00     0.00   
     nws.5.34      nws.5.35    17.85   269.77    -59.4     0.00     0.00     0.00     0.00   
